Step 50: {'loss': 0.179, 'grad_norm': 23.840261459350586, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.00011642966273939237, 'rewards/rejected': -0.01296062022447586, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.012844189070165157, 'logps/rejected': -12.960618019104004, 'logps/chosen': -0.1164296567440033, 'logits/rejected': -0.8782580494880676, 'logits/chosen': -0.5375361442565918, 'nll_loss': 0.17874735593795776, 'log_odds_ratio': -0.26673829555511475, 'log_odds_chosen': 14.743568420410156, 'epoch': 0.007479012022511826}
Step 100: {'loss': 0.1789, 'grad_norm': 41.06741714477539, 'learning_rate': 9.682804674457429e-05, 'rewards/chosen': -0.00011822811211459339, 'rewards/rejected': -0.012115967459976673, 'rewards/accuracies': 0.625, 'rewards/margins': 0.011997740715742111, 'logps/rejected': -12.115967750549316, 'logps/chosen': -0.11822810024023056, 'logits/rejected': -1.1490254402160645, 'logits/chosen': -0.8578698039054871, 'nll_loss': 0.17858605086803436, 'log_odds_ratio': -0.2648579478263855, 'log_odds_chosen': 13.697343826293945, 'epoch': 0.014958024045023652}
Step 150: {'loss': 0.1718, 'grad_norm': 36.4334831237793, 'learning_rate': 9.515859766277128e-05, 'rewards/chosen': -0.00010241776908515021, 'rewards/rejected': -0.011886685155332088, 'rewards/accuracies': 0.5924999713897705, 'rewards/margins': 0.011784267611801624, 'logps/rejected': -11.886683464050293, 'logps/chosen': -0.10241775214672089, 'logits/rejected': -1.2401233911514282, 'logits/chosen': -0.9560564160346985, 'nll_loss': 0.171478733420372, 'log_odds_ratio': -0.28388187289237976, 'log_odds_chosen': 13.483757019042969, 'epoch': 0.022437036067535478}
Step 200: {'loss': 0.1753, 'grad_norm': 23.60869789123535, 'learning_rate': 9.348914858096829e-05, 'rewards/chosen': -0.00010481770004844293, 'rewards/rejected': -0.011525181122124195, 'rewards/accuracies': 0.6424999833106995, 'rewards/margins': 0.011420364491641521, 'logps/rejected': -11.525181770324707, 'logps/chosen': -0.1048177033662796, 'logits/rejected': -1.1528899669647217, 'logits/chosen': -0.8983527421951294, 'nll_loss': 0.17507080733776093, 'log_odds_ratio': -0.25024640560150146, 'log_odds_chosen': 13.245682716369629, 'epoch': 0.029916048090047304}
Step 250: {'loss': 0.173, 'grad_norm': 29.34506607055664, 'learning_rate': 9.181969949916528e-05, 'rewards/chosen': -0.0001051585131790489, 'rewards/rejected': -0.011523681692779064, 'rewards/accuracies': 0.6150000095367432, 'rewards/margins': 0.011418524198234081, 'logps/rejected': -11.523681640625, 'logps/chosen': -0.1051585003733635, 'logits/rejected': -1.112592339515686, 'logits/chosen': -0.8635138869285583, 'nll_loss': 0.17276179790496826, 'log_odds_ratio': -0.26983991265296936, 'log_odds_chosen': 13.129020690917969, 'epoch': 0.03739506011255913}
Step 300: {'loss': 0.1837, 'grad_norm': 24.871694564819336, 'learning_rate': 9.015025041736227e-05, 'rewards/chosen': -0.00011129248741781339, 'rewards/rejected': -0.010290954262018204, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.010179663076996803, 'logps/rejected': -10.29095458984375, 'logps/chosen': -0.11129249632358551, 'logits/rejected': -1.0985732078552246, 'logits/chosen': -0.8959478735923767, 'nll_loss': 0.18345296382904053, 'log_odds_ratio': -0.2667016088962555, 'log_odds_chosen': 11.923003196716309, 'epoch': 0.044874072135070955}
Step 350: {'loss': 0.1941, 'grad_norm': 24.019161224365234, 'learning_rate': 8.848080133555928e-05, 'rewards/chosen': -0.00012016985419904813, 'rewards/rejected': -0.009723394177854061, 'rewards/accuracies': 0.6324999928474426, 'rewards/margins': 0.009603224694728851, 'logps/rejected': -9.723393440246582, 'logps/chosen': -0.12016985565423965, 'logits/rejected': -1.238871693611145, 'logits/chosen': -1.045070767402649, 'nll_loss': 0.1938699334859848, 'log_odds_ratio': -0.2569607198238373, 'log_odds_chosen': 11.385425567626953, 'epoch': 0.05235308415758278}
Step 400: {'loss': 0.214, 'grad_norm': 33.75246047973633, 'learning_rate': 8.681135225375627e-05, 'rewards/chosen': -0.00013761055015493184, 'rewards/rejected': -0.009222941473126411, 'rewards/accuracies': 0.5950000286102295, 'rewards/margins': 0.009085331112146378, 'logps/rejected': -9.222941398620605, 'logps/chosen': -0.137610524892807, 'logits/rejected': -1.1138546466827393, 'logits/chosen': -0.9278804659843445, 'nll_loss': 0.2137555629014969, 'log_odds_ratio': -0.28320077061653137, 'log_odds_chosen': 10.700201034545898, 'epoch': 0.05983209618009461}
Step 450: {'loss': 0.1885, 'grad_norm': 36.01795959472656, 'learning_rate': 8.514190317195326e-05, 'rewards/chosen': -0.00011914764763787389, 'rewards/rejected': -0.010028216987848282, 'rewards/accuracies': 0.6424999833106995, 'rewards/margins': 0.00990907009691, 'logps/rejected': -10.028216361999512, 'logps/chosen': -0.1191476508975029, 'logits/rejected': -1.094884991645813, 'logits/chosen': -0.9114744663238525, 'nll_loss': 0.18828552961349487, 'log_odds_ratio': -0.25051644444465637, 'log_odds_chosen': 11.671130180358887, 'epoch': 0.06731110820260644}
Step 500: {'loss': 0.2005, 'grad_norm': 30.39601707458496, 'learning_rate': 8.347245409015025e-05, 'rewards/chosen': -0.0001315199042437598, 'rewards/rejected': -0.009742026217281818, 'rewards/accuracies': 0.6150000095367432, 'rewards/margins': 0.00961050670593977, 'logps/rejected': -9.742025375366211, 'logps/chosen': -0.13151989877223969, 'logits/rejected': -1.110833764076233, 'logits/chosen': -0.9061235785484314, 'nll_loss': 0.20019422471523285, 'log_odds_ratio': -0.26919659972190857, 'log_odds_chosen': 11.192035675048828, 'epoch': 0.07479012022511826}
Step 550: {'loss': 0.194, 'grad_norm': 31.50885009765625, 'learning_rate': 8.180300500834724e-05, 'rewards/chosen': -0.0001199017497128807, 'rewards/rejected': -0.010136441327631474, 'rewards/accuracies': 0.6274999976158142, 'rewards/margins': 0.010016540065407753, 'logps/rejected': -10.136441230773926, 'logps/chosen': -0.11990173161029816, 'logits/rejected': -1.1158164739608765, 'logits/chosen': -0.8961628675460815, 'nll_loss': 0.19372901320457458, 'log_odds_ratio': -0.26150134205818176, 'log_odds_chosen': 11.730611801147461, 'epoch': 0.08226913224763009}
Step 600: {'loss': 0.2102, 'grad_norm': 15.571306228637695, 'learning_rate': 8.013355592654425e-05, 'rewards/chosen': -0.00014048222510609776, 'rewards/rejected': -0.009073091670870781, 'rewards/accuracies': 0.6299999952316284, 'rewards/margins': 0.008932609111070633, 'logps/rejected': -9.073091506958008, 'logps/chosen': -0.14048220217227936, 'logits/rejected': -1.0575480461120605, 'logits/chosen': -0.8740689158439636, 'nll_loss': 0.20996889472007751, 'log_odds_ratio': -0.26008760929107666, 'log_odds_chosen': 10.659337997436523, 'epoch': 0.08974814427014191}
Step 650: {'loss': 0.2086, 'grad_norm': 30.930810928344727, 'learning_rate': 7.846410684474124e-05, 'rewards/chosen': -0.00013335395487956703, 'rewards/rejected': -0.007935942150652409, 'rewards/accuracies': 0.5799999833106995, 'rewards/margins': 0.0078025865368545055, 'logps/rejected': -7.935941219329834, 'logps/chosen': -0.13335394859313965, 'logits/rejected': -1.0507838726043701, 'logits/chosen': -0.8767156004905701, 'nll_loss': 0.20835214853286743, 'log_odds_ratio': -0.29466843605041504, 'log_odds_chosen': 9.345824241638184, 'epoch': 0.09722715629265374}
Step 700: {'loss': 0.2084, 'grad_norm': 21.637149810791016, 'learning_rate': 7.679465776293824e-05, 'rewards/chosen': -0.00012836584937758744, 'rewards/rejected': -0.009452742524445057, 'rewards/accuracies': 0.6349999904632568, 'rewards/margins': 0.009324376471340656, 'logps/rejected': -9.452741622924805, 'logps/chosen': -0.12836584448814392, 'logits/rejected': -1.1384978294372559, 'logits/chosen': -0.935497522354126, 'nll_loss': 0.20813213288784027, 'log_odds_ratio': -0.2563849985599518, 'log_odds_chosen': 11.034772872924805, 'epoch': 0.10470616831516556}
Step 750: {'loss': 0.2181, 'grad_norm': 28.370458602905273, 'learning_rate': 7.512520868113523e-05, 'rewards/chosen': -0.00014098192332312465, 'rewards/rejected': -0.009123357012867928, 'rewards/accuracies': 0.6000000238418579, 'rewards/margins': 0.008982375264167786, 'logps/rejected': -9.123355865478516, 'logps/chosen': -0.14098192751407623, 'logits/rejected': -1.1060928106307983, 'logits/chosen': -0.9104815721511841, 'nll_loss': 0.21777091920375824, 'log_odds_ratio': -0.2795954942703247, 'log_odds_chosen': 10.573997497558594, 'epoch': 0.1121851803376774}
Step 800: {'loss': 0.2273, 'grad_norm': 29.611726760864258, 'learning_rate': 7.345575959933221e-05, 'rewards/chosen': -0.00014581230061594397, 'rewards/rejected': -0.009586765430867672, 'rewards/accuracies': 0.625, 'rewards/margins': 0.009440953843295574, 'logps/rejected': -9.58676528930664, 'logps/chosen': -0.14581231772899628, 'logits/rejected': -1.1809391975402832, 'logits/chosen': -0.9571443796157837, 'nll_loss': 0.22704759240150452, 'log_odds_ratio': -0.263468474149704, 'log_odds_chosen': 11.032989501953125, 'epoch': 0.11966419236018921}
Step 850: {'loss': 0.2415, 'grad_norm': 24.439661026000977, 'learning_rate': 7.178631051752922e-05, 'rewards/chosen': -0.0001621211995370686, 'rewards/rejected': -0.008978943340480328, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.008816821500658989, 'logps/rejected': -8.97894287109375, 'logps/chosen': -0.16212117671966553, 'logits/rejected': -1.0703439712524414, 'logits/chosen': -0.8594760298728943, 'nll_loss': 0.24126535654067993, 'log_odds_ratio': -0.27773886919021606, 'log_odds_chosen': 10.375391006469727, 'epoch': 0.12714320438270105}
Step 900: {'loss': 0.2327, 'grad_norm': 25.35943603515625, 'learning_rate': 7.011686143572621e-05, 'rewards/chosen': -0.00015355947834905237, 'rewards/rejected': -0.009576932527124882, 'rewards/accuracies': 0.6424999833106995, 'rewards/margins': 0.009423373267054558, 'logps/rejected': -9.576931953430176, 'logps/chosen': -0.15355947613716125, 'logits/rejected': -1.0769429206848145, 'logits/chosen': -0.8529642224311829, 'nll_loss': 0.23240523040294647, 'log_odds_ratio': -0.2513195276260376, 'log_odds_chosen': 11.050444602966309, 'epoch': 0.13462221640521288}
Step 950: {'loss': 0.2457, 'grad_norm': 24.199785232543945, 'learning_rate': 6.844741235392321e-05, 'rewards/chosen': -0.00016613210027571768, 'rewards/rejected': -0.010164693929255009, 'rewards/accuracies': 0.6274999976158142, 'rewards/margins': 0.00999856274574995, 'logps/rejected': -10.164693832397461, 'logps/chosen': -0.1661320924758911, 'logits/rejected': -1.127294659614563, 'logits/chosen': -0.8788893818855286, 'nll_loss': 0.24541634321212769, 'log_odds_ratio': -0.26077771186828613, 'log_odds_chosen': 11.518282890319824, 'epoch': 0.14210122842772469}
