Step 50: {'loss': 1.3637, 'grad_norm': 3.696708917617798, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.009929933585226536, 'rewards/rejected': -0.012417251244187355, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 0.0024873181246221066, 'logps/rejected': -1.241725206375122, 'logps/chosen': -0.9929934144020081, 'logits/rejected': 2.408828020095825, 'logits/chosen': 2.441269874572754, 'nll_loss': 1.358489990234375, 'log_odds_ratio': -0.5244338512420654, 'log_odds_chosen': 0.46338340640068054, 'epoch': 0.00747887218607434}
Step 100: {'loss': 1.3557, 'grad_norm': 3.5802652835845947, 'learning_rate': 9.682804674457429e-05, 'rewards/chosen': -0.009688343852758408, 'rewards/rejected': -0.01253558974713087, 'rewards/accuracies': 0.574999988079071, 'rewards/margins': 0.0028472456615418196, 'logps/rejected': -1.2535589933395386, 'logps/chosen': -0.968834400177002, 'logits/rejected': 2.441150665283203, 'logits/chosen': 2.481204032897949, 'nll_loss': 1.3505604267120361, 'log_odds_ratio': -0.5163196921348572, 'log_odds_chosen': 0.5060551166534424, 'epoch': 0.01495774437214868}
Step 150: {'loss': 1.3289, 'grad_norm': 3.8249497413635254, 'learning_rate': 9.515859766277128e-05, 'rewards/chosen': -0.00958529207855463, 'rewards/rejected': -0.012271473184227943, 'rewards/accuracies': 0.5425000190734863, 'rewards/margins': 0.002686179941520095, 'logps/rejected': -1.2271473407745361, 'logps/chosen': -0.9585294127464294, 'logits/rejected': 2.291745901107788, 'logits/chosen': 2.3172805309295654, 'nll_loss': 1.3236868381500244, 'log_odds_ratio': -0.5245810151100159, 'log_odds_chosen': 0.4940226376056671, 'epoch': 0.02243661655822302}
Step 200: {'loss': 1.3249, 'grad_norm': 3.702955722808838, 'learning_rate': 9.348914858096829e-05, 'rewards/chosen': -0.009755808860063553, 'rewards/rejected': -0.01249009370803833, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 0.0027342841494828463, 'logps/rejected': -1.2490092515945435, 'logps/chosen': -0.9755809903144836, 'logits/rejected': 2.3039824962615967, 'logits/chosen': 2.3397834300994873, 'nll_loss': 1.3197121620178223, 'log_odds_ratio': -0.5184264183044434, 'log_odds_chosen': 0.4862430989742279, 'epoch': 0.02991548874429736}
Step 250: {'loss': 1.3274, 'grad_norm': 3.609264373779297, 'learning_rate': 9.181969949916528e-05, 'rewards/chosen': -0.009943297132849693, 'rewards/rejected': -0.012466954998672009, 'rewards/accuracies': 0.5724999904632568, 'rewards/margins': 0.0025236564688384533, 'logps/rejected': -1.2466953992843628, 'logps/chosen': -0.9943297505378723, 'logits/rejected': 2.340749740600586, 'logits/chosen': 2.386720895767212, 'nll_loss': 1.322050929069519, 'log_odds_ratio': -0.53261399269104, 'log_odds_chosen': 0.4389755129814148, 'epoch': 0.0373943609303717}
Step 300: {'loss': 1.3407, 'grad_norm': 3.604804039001465, 'learning_rate': 9.015025041736227e-05, 'rewards/chosen': -0.009767765179276466, 'rewards/rejected': -0.01239127479493618, 'rewards/accuracies': 0.5774999856948853, 'rewards/margins': 0.0026235098484903574, 'logps/rejected': -1.239127516746521, 'logps/chosen': -0.9767765998840332, 'logits/rejected': 2.302182197570801, 'logits/chosen': 2.334559679031372, 'nll_loss': 1.3354414701461792, 'log_odds_ratio': -0.5225214958190918, 'log_odds_chosen': 0.48707789182662964, 'epoch': 0.04487323311644604}
Step 350: {'loss': 1.354, 'grad_norm': 3.769869327545166, 'learning_rate': 8.848080133555928e-05, 'rewards/chosen': -0.009749303571879864, 'rewards/rejected': -0.012609267607331276, 'rewards/accuracies': 0.6025000214576721, 'rewards/margins': 0.002859964035451412, 'logps/rejected': -1.2609268426895142, 'logps/chosen': -0.9749305248260498, 'logits/rejected': 2.356632947921753, 'logits/chosen': 2.3839027881622314, 'nll_loss': 1.3489116430282593, 'log_odds_ratio': -0.5054976940155029, 'log_odds_chosen': 0.5343877673149109, 'epoch': 0.05235210530252038}
Step 400: {'loss': 1.4217, 'grad_norm': 3.9149491786956787, 'learning_rate': 8.681135225375627e-05, 'rewards/chosen': -0.010297741740942001, 'rewards/rejected': -0.013048967346549034, 'rewards/accuracies': 0.5649999976158142, 'rewards/margins': 0.0027512256056070328, 'logps/rejected': -1.3048968315124512, 'logps/chosen': -1.0297741889953613, 'logits/rejected': 2.23608660697937, 'logits/chosen': 2.26310396194458, 'nll_loss': 1.4164650440216064, 'log_odds_ratio': -0.5191750526428223, 'log_odds_chosen': 0.4934981167316437, 'epoch': 0.05983097748859472}
Step 450: {'loss': 1.3283, 'grad_norm': 3.771693229675293, 'learning_rate': 8.514190317195326e-05, 'rewards/chosen': -0.009828196838498116, 'rewards/rejected': -0.012645615264773369, 'rewards/accuracies': 0.6075000166893005, 'rewards/margins': 0.0028174181934446096, 'logps/rejected': -1.264561653137207, 'logps/chosen': -0.9828197956085205, 'logits/rejected': 2.2485382556915283, 'logits/chosen': 2.296133279800415, 'nll_loss': 1.3232007026672363, 'log_odds_ratio': -0.5136740207672119, 'log_odds_chosen': 0.5006911754608154, 'epoch': 0.06730984967466906}
Step 500: {'loss': 1.3811, 'grad_norm': 3.4655673503875732, 'learning_rate': 8.347245409015025e-05, 'rewards/chosen': -0.010267535224556923, 'rewards/rejected': -0.012942058965563774, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.002674521878361702, 'logps/rejected': -1.2942057847976685, 'logps/chosen': -1.026753544807434, 'logits/rejected': 2.189990997314453, 'logits/chosen': 2.2303287982940674, 'nll_loss': 1.37583327293396, 'log_odds_ratio': -0.5292485356330872, 'log_odds_chosen': 0.46846434473991394, 'epoch': 0.0747887218607434}
Step 550: {'loss': 1.3108, 'grad_norm': 3.5530002117156982, 'learning_rate': 8.180300500834724e-05, 'rewards/chosen': -0.009644516743719578, 'rewards/rejected': -0.01246018148958683, 'rewards/accuracies': 0.5874999761581421, 'rewards/margins': 0.0028156647458672523, 'logps/rejected': -1.2460180521011353, 'logps/chosen': -0.9644516706466675, 'logits/rejected': 2.272338390350342, 'logits/chosen': 2.3138463497161865, 'nll_loss': 1.3056550025939941, 'log_odds_ratio': -0.5124669671058655, 'log_odds_chosen': 0.5105234384536743, 'epoch': 0.08226759404681774}
Step 600: {'loss': 1.3671, 'grad_norm': 3.8677170276641846, 'learning_rate': 8.013355592654425e-05, 'rewards/chosen': -0.010078465566039085, 'rewards/rejected': -0.01276750210672617, 'rewards/accuracies': 0.5799999833106995, 'rewards/margins': 0.002689033979550004, 'logps/rejected': -1.2767502069473267, 'logps/chosen': -1.007846713066101, 'logits/rejected': 2.2701475620269775, 'logits/chosen': 2.2962610721588135, 'nll_loss': 1.3619461059570312, 'log_odds_ratio': -0.5181342959403992, 'log_odds_chosen': 0.4997751712799072, 'epoch': 0.08974646623289208}
Step 650: {'loss': 1.3329, 'grad_norm': 3.8877527713775635, 'learning_rate': 7.846410684474124e-05, 'rewards/chosen': -0.00982495117932558, 'rewards/rejected': -0.012288367375731468, 'rewards/accuracies': 0.5475000143051147, 'rewards/margins': 0.002463416662067175, 'logps/rejected': -1.2288367748260498, 'logps/chosen': -0.9824951887130737, 'logits/rejected': 2.1912286281585693, 'logits/chosen': 2.2168571949005127, 'nll_loss': 1.3276275396347046, 'log_odds_ratio': -0.5310128927230835, 'log_odds_chosen': 0.45389050245285034, 'epoch': 0.09722533841896643}
Step 700: {'loss': 1.3, 'grad_norm': 3.500912666320801, 'learning_rate': 7.679465776293824e-05, 'rewards/chosen': -0.009282021783292294, 'rewards/rejected': -0.012254023924469948, 'rewards/accuracies': 0.5975000262260437, 'rewards/margins': 0.0029720026068389416, 'logps/rejected': -1.2254024744033813, 'logps/chosen': -0.928202211856842, 'logits/rejected': 2.17136287689209, 'logits/chosen': 2.2072813510894775, 'nll_loss': 1.2949525117874146, 'log_odds_ratio': -0.5027818083763123, 'log_odds_chosen': 0.5494035482406616, 'epoch': 0.10470421060504076}
Step 750: {'loss': 1.3103, 'grad_norm': 3.6829395294189453, 'learning_rate': 7.512520868113523e-05, 'rewards/chosen': -0.009622481651604176, 'rewards/rejected': -0.012376232072710991, 'rewards/accuracies': 0.5724999904632568, 'rewards/margins': 0.0027537483256310225, 'logps/rejected': -1.2376230955123901, 'logps/chosen': -0.9622483253479004, 'logits/rejected': 2.158949375152588, 'logits/chosen': 2.189095973968506, 'nll_loss': 1.305143117904663, 'log_odds_ratio': -0.5140281915664673, 'log_odds_chosen': 0.5062777996063232, 'epoch': 0.1121830827911151}
Step 800: {'loss': 1.3315, 'grad_norm': 3.474208116531372, 'learning_rate': 7.345575959933221e-05, 'rewards/chosen': -0.0096757672727108, 'rewards/rejected': -0.012510575354099274, 'rewards/accuracies': 0.5924999713897705, 'rewards/margins': 0.00283480784855783, 'logps/rejected': -1.251057505607605, 'logps/chosen': -0.9675767421722412, 'logits/rejected': 2.154088020324707, 'logits/chosen': 2.183429002761841, 'nll_loss': 1.3263243436813354, 'log_odds_ratio': -0.5130971670150757, 'log_odds_chosen': 0.5032919049263, 'epoch': 0.11966195497718944}
