Step 50: {'loss': 0.8626, 'grad_norm': 13.401988983154297, 'learning_rate': 9.84974958263773e-05, 'rewards/chosen': -0.000630377558991313, 'rewards/rejected': -0.009212706238031387, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.00858232844620943, 'logps/rejected': -9.2127046585083, 'logps/chosen': -0.6303775310516357, 'logits/rejected': 0.5859892964363098, 'logits/chosen': 0.8151522874832153, 'nll_loss': 0.8623498678207397, 'log_odds_ratio': -0.2831243574619293, 'log_odds_chosen': 9.371367454528809, 'epoch': 0.007479012022511826}
Step 100: {'loss': 0.883, 'grad_norm': 15.075732231140137, 'learning_rate': 9.682804674457429e-05, 'rewards/chosen': -0.0006443732418119907, 'rewards/rejected': -0.007239234633743763, 'rewards/accuracies': 0.6225000023841858, 'rewards/margins': 0.0065948618575930595, 'logps/rejected': -7.23923397064209, 'logps/chosen': -0.6443732380867004, 'logits/rejected': 0.6037533283233643, 'logits/chosen': 0.7393627166748047, 'nll_loss': 0.8826863169670105, 'log_odds_ratio': -0.2901073694229126, 'log_odds_chosen': 7.336428642272949, 'epoch': 0.014958024045023652}
Step 150: {'loss': 0.8465, 'grad_norm': 18.900041580200195, 'learning_rate': 9.515859766277128e-05, 'rewards/chosen': -0.0006046853377483785, 'rewards/rejected': -0.0064721363596618176, 'rewards/accuracies': 0.5924999713897705, 'rewards/margins': 0.005867451429367065, 'logps/rejected': -6.4721360206604, 'logps/chosen': -0.604685366153717, 'logits/rejected': 0.4279535710811615, 'logits/chosen': 0.5308811068534851, 'nll_loss': 0.8461987376213074, 'log_odds_ratio': -0.3021082580089569, 'log_odds_chosen': 6.591494560241699, 'epoch': 0.022437036067535478}
Step 200: {'loss': 0.8586, 'grad_norm': 12.50990104675293, 'learning_rate': 9.348914858096829e-05, 'rewards/chosen': -0.0006264062249101698, 'rewards/rejected': -0.006171584129333496, 'rewards/accuracies': 0.6424999833106995, 'rewards/margins': 0.005545177962630987, 'logps/rejected': -6.171584606170654, 'logps/chosen': -0.6264062523841858, 'logits/rejected': 0.5832489132881165, 'logits/chosen': 0.6735327243804932, 'nll_loss': 0.8583205938339233, 'log_odds_ratio': -0.2694510221481323, 'log_odds_chosen': 6.294142246246338, 'epoch': 0.029916048090047304}
Step 250: {'loss': 0.8695, 'grad_norm': 13.947394371032715, 'learning_rate': 9.181969949916528e-05, 'rewards/chosen': -0.0006574633880518377, 'rewards/rejected': -0.005839099176228046, 'rewards/accuracies': 0.6150000095367432, 'rewards/margins': 0.005181635729968548, 'logps/rejected': -5.839098930358887, 'logps/chosen': -0.6574633717536926, 'logits/rejected': 0.6443846225738525, 'logits/chosen': 0.7519288659095764, 'nll_loss': 0.8691937327384949, 'log_odds_ratio': -0.29174190759658813, 'log_odds_chosen': 5.852154731750488, 'epoch': 0.03739506011255913}
Step 300: {'loss': 0.8658, 'grad_norm': 13.979303359985352, 'learning_rate': 9.015025041736227e-05, 'rewards/chosen': -0.0006332235061563551, 'rewards/rejected': -0.0053722793236374855, 'rewards/accuracies': 0.6200000047683716, 'rewards/margins': 0.004739055410027504, 'logps/rejected': -5.372279167175293, 'logps/chosen': -0.6332234740257263, 'logits/rejected': 0.5766139030456543, 'logits/chosen': 0.6603459119796753, 'nll_loss': 0.865488588809967, 'log_odds_ratio': -0.294569730758667, 'log_odds_chosen': 5.474884033203125, 'epoch': 0.044874072135070955}
Step 350: {'loss': 0.8982, 'grad_norm': 14.640390396118164, 'learning_rate': 8.848080133555928e-05, 'rewards/chosen': -0.0006479023140855134, 'rewards/rejected': -0.005816302727907896, 'rewards/accuracies': 0.6324999928474426, 'rewards/margins': 0.0051684011705219746, 'logps/rejected': -5.816303253173828, 'logps/chosen': -0.6479023694992065, 'logits/rejected': 0.5403289198875427, 'logits/chosen': 0.6351408958435059, 'nll_loss': 0.8979476690292358, 'log_odds_ratio': -0.27773910760879517, 'log_odds_chosen': 5.943572521209717, 'epoch': 0.05235308415758278}
Step 400: {'loss': 0.945, 'grad_norm': 17.45265769958496, 'learning_rate': 8.681135225375627e-05, 'rewards/chosen': -0.0006934960256330669, 'rewards/rejected': -0.005799350794404745, 'rewards/accuracies': 0.5950000286102295, 'rewards/margins': 0.005105854943394661, 'logps/rejected': -5.799349784851074, 'logps/chosen': -0.6934959292411804, 'logits/rejected': 0.5050452947616577, 'logits/chosen': 0.5925769209861755, 'nll_loss': 0.944699227809906, 'log_odds_ratio': -0.3057204484939575, 'log_odds_chosen': 5.796762466430664, 'epoch': 0.05983209618009461}
Step 450: {'loss': 0.885, 'grad_norm': 16.19852066040039, 'learning_rate': 8.514190317195326e-05, 'rewards/chosen': -0.000659066834487021, 'rewards/rejected': -0.006268869154155254, 'rewards/accuracies': 0.6424999833106995, 'rewards/margins': 0.005609801504760981, 'logps/rejected': -6.2688679695129395, 'logps/chosen': -0.6590667963027954, 'logits/rejected': 0.6311917304992676, 'logits/chosen': 0.7441961765289307, 'nll_loss': 0.8847525119781494, 'log_odds_ratio': -0.27065375447273254, 'log_odds_chosen': 6.335255146026611, 'epoch': 0.06731110820260644}
Step 500: {'loss': 0.9378, 'grad_norm': 13.237051963806152, 'learning_rate': 8.347245409015025e-05, 'rewards/chosen': -0.0006984135252423584, 'rewards/rejected': -0.005680030677467585, 'rewards/accuracies': 0.6150000095367432, 'rewards/margins': 0.004981616511940956, 'logps/rejected': -5.68002986907959, 'logps/chosen': -0.6984135508537292, 'logits/rejected': 0.589460551738739, 'logits/chosen': 0.6895667314529419, 'nll_loss': 0.9374715685844421, 'log_odds_ratio': -0.29348742961883545, 'log_odds_chosen': 5.6242852210998535, 'epoch': 0.07479012022511826}
Step 550: {'loss': 0.8875, 'grad_norm': 16.714757919311523, 'learning_rate': 8.180300500834724e-05, 'rewards/chosen': -0.0006518267327919602, 'rewards/rejected': -0.0052103521302342415, 'rewards/accuracies': 0.625, 'rewards/margins': 0.0045585245825350285, 'logps/rejected': -5.210351467132568, 'logps/chosen': -0.6518266797065735, 'logits/rejected': 0.6481857895851135, 'logits/chosen': 0.7394683957099915, 'nll_loss': 0.8872309923171997, 'log_odds_ratio': -0.29667824506759644, 'log_odds_chosen': 5.266826629638672, 'epoch': 0.08226913224763009}
